Idx,Code,Instruction,Extension,OP0,OP1,OP2,OP3,p0156,p06,p23,p237,p4,p1,p15,p015,p5,p0,p05,p01,p6,Min. Latency,Max. Latency,Count
824,VMOVDQA_XMMdq_XMMdq_7F+R128+R128,VMOVDQA_6F,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
825,VMOVDQA_YMMqq_MEMqq+R256+M256,VMOVDQA,AVX,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,8763379
826,VMOVDQA_YMMqq_YMMqq_6F+R256+R256,VMOVDQA_7F,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,VMOVDQA_YMMqq_YMMqq_7F+R256+R256,VMOVDQA_6F,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
828,VMOVDQU_MEMdq_XMMdq+M128+R128,VMOVDQU,AVX,M128,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,121105242
829,VMOVDQU_MEMqq_YMMqq+M256+R256,VMOVDQU,AVX,M256,YMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,2221836798
830,VMOVDQU_XMMdq_MEMdq+R128+M128,VMOVDQU,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,92516407
831,VMOVDQU_XMMdq_XMMdq_6F+R128+R128,VMOVDQU_7F,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
832,VMOVDQU_XMMdq_XMMdq_7F+R128+R128,VMOVDQU_6F,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
833,VMOVDQU_YMMqq_MEMqq+R256+M256,VMOVDQU,AVX,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,2054425122
834,VMOVDQU_YMMqq_YMMqq_6F+R256+R256,VMOVDQU_7F,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
835,VMOVDQU_YMMqq_YMMqq_7F+R256+R256,VMOVDQU_6F,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836,VMOVD_GPR32d_XMMd+R32+R32,VMOVD,AVX,R32,XMM,,,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2871200104
837,VMOVD_MEMd_XMMd+M32+R32,VMOVD,AVX,M32,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,609055
838,VMOVD_XMMdq_GPR32d+R128+R32,VMOVD,AVX,XMM,R32,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,310917379
839,VMOVD_XMMdq_MEMd+R128+M32,VMOVD,AVX,XMM,M32,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,349623141
840,VMOVHLPS_XMMdq_XMMdq_XMMdq+R128+R128+R128,VMOVHLPS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,26472
841,VMOVHPD_MEMq_XMMdq+M64+R128,VMOVHPD,AVX,M64,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,0
842,VMOVHPD_XMMdq_XMMq_MEMq+R128+R64+M64,VMOVHPD,AVX,XMM,XMM,M64,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,403100
843,VMOVHPS_MEMq_XMMdq+M64+R128,VMOVHPS,AVX,M64,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,0
844,VMOVHPS_XMMdq_XMMq_MEMq+R128+R64+M64,VMOVHPS,AVX,XMM,XMM,M64,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
845,VMOVLHPS_XMMdq_XMMq_XMMq+R128+R64+R64,VMOVLHPS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,25830014
846,VMOVLPD_MEMq_XMMq+M64+R64,VMOVLPD,AVX,M64,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,0
847,VMOVLPD_XMMdq_XMMdq_MEMq+R128+R128+M64,VMOVLPD,AVX,XMM,XMM,M64,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
848,VMOVLPS_MEMq_XMMq+M64+R64,VMOVLPS,AVX,M64,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,0
849,VMOVLPS_XMMdq_XMMdq_MEMq+R128+R128+M64,VMOVLPS,AVX,XMM,XMM,M64,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
850,VMOVMSKPD_GPR32d_XMMdq+R32+R128,VMOVMSKPD,AVX,R32,XMM,,,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0
851,VMOVMSKPD_GPR32d_YMMqq+R32+R256,VMOVMSKPD,AVX,R32,YMM,,,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0
852,VMOVMSKPS_GPR32d_XMMdq+R32+R128,VMOVMSKPS,AVX,R32,XMM,,,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0
853,VMOVMSKPS_GPR32d_YMMqq+R32+R256,VMOVMSKPS,AVX,R32,YMM,,,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0
854,VMOVNTDQA_XMMdq_MEMdq+R128+M128,VMOVNTDQA,AVX,XMM,M128,,,0,0,1,0,0,0,0,1,0,0,0,0,0,4,7,0
855,VMOVNTDQA_YMMqq_MEMqq+R256+M256,VMOVNTDQA,AVX2,YMM,M256,,,0,0,1,0,0,0,0,1,0,0,0,0,0,5,8,0
856,VMOVNTDQ_MEMdq_XMMdq+M128+R128,VMOVNTDQ,AVX,M128,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,329,330,0
857,VMOVNTDQ_MEMqq_YMMqq+M256+R256,VMOVNTDQ,AVX,M256,YMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,329,330,17572468
858,VMOVNTPD_MEMdq_XMMdq+M128+R128,VMOVNTPD,AVX,M128,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,329,330,0
859,VMOVNTPD_MEMqq_YMMqq+M256+R256,VMOVNTPD,AVX,M256,YMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,329,330,0
860,VMOVNTPS_MEMdq_XMMdq+M128+R128,VMOVNTPS,AVX,M128,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,329,330,0
861,VMOVNTPS_MEMqq_YMMqq+M256+R256,VMOVNTPS,AVX,M256,YMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,329,330,0
862,VMOVQ_GPR64q_XMMq+R64+R64,VMOVQ,AVX,R64,XMM,,,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,22247780399
863,VMOVQ_MEMq_XMMq_D6+M64+R64,VMOVQ,AVX,M64,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,57461
864,VMOVQ_XMMdq_GPR64q+R128+R64,VMOVQ,AVX,XMM,R64,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
865,VMOVQ_XMMdq_MEMq_7E+R128+M64,VMOVQ,AVX,XMM,M64,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,3026757879
866,VMOVQ_XMMdq_XMMq_7E+R128+R64,VMOVQ_D6,AVX,XMM,XMM,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
867,VMOVQ_XMMdq_XMMq_D6+R128+R64,VMOVQ_7E,AVX,XMM,XMM,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
868,VMOVSD_MEMq_XMMq+M64+R64,VMOVSD,AVX,M64,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,229480893715
869,VMOVSD_XMMdq_MEMq+R128+M64,VMOVSD,AVX,XMM,M64,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,509367795499
870,VMOVSD_XMMdq_XMMdq_XMMq_10+R128+R128+R64,VMOVSD_11,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
871,VMOVSD_XMMdq_XMMdq_XMMq_11+R128+R128+R64,VMOVSD_10,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
872,VMOVSHDUP_XMMdq_MEMdq+R128+M128,VMOVSHDUP,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0
873,VMOVSHDUP_XMMdq_XMMdq+R128+R128,VMOVSHDUP,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
874,VMOVSHDUP_YMMqq_MEMqq+R256+M256,VMOVSHDUP,AVX,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0
875,VMOVSHDUP_YMMqq_YMMqq+R256+R256,VMOVSHDUP,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
876,VMOVSLDUP_XMMdq_MEMdq+R128+M128,VMOVSLDUP,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0
877,VMOVSLDUP_XMMdq_XMMdq+R128+R128,VMOVSLDUP,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
878,VMOVSLDUP_YMMqq_MEMqq+R256+M256,VMOVSLDUP,AVX,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0
879,VMOVSLDUP_YMMqq_YMMqq+R256+R256,VMOVSLDUP,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
880,VMOVSS_MEMd_XMMd+M32+R32,VMOVSS,AVX,M32,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,17597036705
881,VMOVSS_XMMdq_MEMd+R128+M32,VMOVSS,AVX,XMM,M32,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,238169747664
882,VMOVSS_XMMdq_XMMdq_XMMd_10+R128+R128+R32,VMOVSS_11,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
883,VMOVSS_XMMdq_XMMdq_XMMd_11+R128+R128+R32,VMOVSS_10,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
884,VMOVUPD_MEMdq_XMMdq+M128+R128,VMOVUPD,AVX,M128,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,0
885,VMOVUPD_MEMqq_YMMqq+M256+R256,VMOVUPD,AVX,M256,YMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,0
886,VMOVUPD_XMMdq_MEMdq+R128+M128,VMOVUPD,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,19032
887,VMOVUPD_XMMdq_XMMdq_10+R128+R128,VMOVUPD_11,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
888,VMOVUPD_XMMdq_XMMdq_11+R128+R128,VMOVUPD_10,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
889,VMOVUPD_YMMqq_MEMqq+R256+M256,VMOVUPD,AVX,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0
890,VMOVUPD_YMMqq_YMMqq_10+R256+R256,VMOVUPD_11,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
891,VMOVUPD_YMMqq_YMMqq_11+R256+R256,VMOVUPD_10,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
892,VMOVUPS_MEMdq_XMMdq+M128+R128,VMOVUPS,AVX,M128,XMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,4853111790
893,VMOVUPS_MEMqq_YMMqq+M256+R256,VMOVUPS,AVX,M256,YMM,,,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,0
894,VMOVUPS_XMMdq_MEMdq+R128+M128,VMOVUPS,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,1175261
895,VMOVUPS_XMMdq_XMMdq_10+R128+R128,VMOVUPS_11,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
896,VMOVUPS_XMMdq_XMMdq_11+R128+R128,VMOVUPS_10,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
897,VMOVUPS_YMMqq_MEMqq+R256+M256,VMOVUPS,AVX,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0
898,VMOVUPS_YMMqq_YMMqq_10+R256+R256,VMOVUPS_11,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
899,VMOVUPS_YMMqq_YMMqq_11+R256+R256,VMOVUPS_10,AVX,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
900,VMPSADBW_XMMdq_XMMdq_MEMdq_IMMb+R128+R128+M128+I8,VMPSADBW,AVX,XMM,XMM,M128,I8,0,0,1,0,0,0,0,0,2,0,0,0,0,3,11,0
901,VMPSADBW_XMMdq_XMMdq_XMMdq_IMMb+R128+R128+R128+I8,VMPSADBW,AVX,XMM,XMM,XMM,I8,0,0,0,0,0,0,0,0,2,0,0,0,0,3,4,0
902,VMPSADBW_YMMqq_YMMqq_MEMqq_IMMb+R256+R256+M256+I8,VMPSADBW,AVX2,YMM,YMM,M256,I8,0,0,1,0,0,0,0,0,2,0,0,0,0,3,12,0
903,VMPSADBW_YMMqq_YMMqq_YMMqq_IMMb+R256+R256+R256+I8,VMPSADBW,AVX2,YMM,YMM,YMM,I8,0,0,0,0,0,0,0,0,2,0,0,0,0,3,4,0
904,VMULPD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VMULPD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,0
905,VMULPD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VMULPD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
906,VMULPD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VMULPD,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,12,0
907,VMULPD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VMULPD,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
908,VMULPS_XMMdq_XMMdq_MEMdq+R128+R128+M128,VMULPS,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,1116
909,VMULPS_XMMdq_XMMdq_XMMdq+R128+R128+R128,VMULPS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,21427074
910,VMULPS_YMMqq_YMMqq_MEMqq+R256+R256+M256,VMULPS,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,12,0
911,VMULPS_YMMqq_YMMqq_YMMqq+R256+R256+R256,VMULPS,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0
912,VMULSD_XMMdq_XMMdq_MEMq+R128+R128+M64,VMULSD,AVX,XMM,XMM,M64,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,200745478798
913,VMULSD_XMMdq_XMMdq_XMMq+R128+R128+R64,VMULSD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,461305959635
914,VMULSS_XMMdq_XMMdq_MEMd+R128+R128+M32,VMULSS,AVX,XMM,XMM,M32,,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11,18896893464
915,VMULSS_XMMdq_XMMdq_XMMd+R128+R128+R32,VMULSS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,106668856929
916,VORPD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VORPD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,581
917,VORPD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VORPD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,68351489
918,VORPD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VORPD,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
919,VORPD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VORPD,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
920,VORPS_XMMdq_XMMdq_MEMdq+R128+R128+M128,VORPS,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,0
921,VORPS_XMMdq_XMMdq_XMMdq+R128+R128+R128,VORPS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1708212
922,VORPS_YMMqq_YMMqq_MEMqq+R256+R256+M256,VORPS,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
923,VORPS_YMMqq_YMMqq_YMMqq+R256+R256+R256,VORPS,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
924,VPABSB_XMMdq_MEMdq+R128+M128,VPABSB,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,1,0,5,8,0
925,VPABSB_XMMdq_XMMdq+R128+R128,VPABSB,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
926,VPABSB_YMMqq_MEMqq+R256+M256,VPABSB,AVX2,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,1,0,6,9,0
927,VPABSB_YMMqq_YMMqq+R256+R256,VPABSB,AVX2,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
928,VPABSD_XMMdq_MEMdq+R128+M128,VPABSD,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,1,0,5,8,0
929,VPABSD_XMMdq_XMMdq+R128+R128,VPABSD,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
930,VPABSD_YMMqq_MEMqq+R256+M256,VPABSD,AVX2,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,1,0,6,9,0
931,VPABSD_YMMqq_YMMqq+R256+R256,VPABSD,AVX2,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
932,VPABSW_XMMdq_MEMdq+R128+M128,VPABSW,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,0,0,1,0,5,8,0
933,VPABSW_XMMdq_XMMdq+R128+R128,VPABSW,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
934,VPABSW_YMMqq_MEMqq+R256+M256,VPABSW,AVX2,YMM,M256,,,0,0,1,0,0,0,0,0,0,0,0,1,0,6,9,0
935,VPABSW_YMMqq_YMMqq+R256+R256,VPABSW,AVX2,YMM,YMM,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
936,VPACKSSDW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPACKSSDW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
937,VPACKSSDW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPACKSSDW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
938,VPACKSSDW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPACKSSDW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9,0
939,VPACKSSDW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPACKSSDW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
940,VPACKSSWB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPACKSSWB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
941,VPACKSSWB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPACKSSWB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
942,VPACKSSWB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPACKSSWB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9,0
943,VPACKSSWB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPACKSSWB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
944,VPACKUSDW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPACKUSDW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
945,VPACKUSDW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPACKUSDW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
946,VPACKUSDW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPACKUSDW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9,0
947,VPACKUSDW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPACKUSDW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
948,VPACKUSWB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPACKUSWB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
949,VPACKUSWB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPACKUSWB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
950,VPACKUSWB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPACKUSWB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9,0
951,VPACKUSWB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPACKUSWB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
952,VPADDB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPADDB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,0
953,VPADDB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPADDB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
954,VPADDB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPADDB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
955,VPADDB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPADDB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
956,VPADDD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPADDD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,480
957,VPADDD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPADDD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
958,VPADDD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPADDD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
959,VPADDD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPADDD,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,338502
960,VPADDQ_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPADDQ,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,77355
961,VPADDQ_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPADDQ,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
962,VPADDQ_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPADDQ,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
963,VPADDQ_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPADDQ,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
964,VPADDSB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPADDSB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
965,VPADDSB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPADDSB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
966,VPADDSB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPADDSB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
967,VPADDSB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPADDSB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
968,VPADDSW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPADDSW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
969,VPADDSW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPADDSW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
970,VPADDSW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPADDSW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
971,VPADDSW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPADDSW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
972,VPADDUSB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPADDUSB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
973,VPADDUSB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPADDUSB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
974,VPADDUSB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPADDUSB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
975,VPADDUSB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPADDUSB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
976,VPADDUSW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPADDUSW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
977,VPADDUSW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPADDUSW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
978,VPADDUSW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPADDUSW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
979,VPADDUSW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPADDUSW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
980,VPADDW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPADDW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,0
981,VPADDW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPADDW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
