Idx,Code,Instruction,OP0,OP1,OP2,LOCK,SET -REX,SEGMENT,MEM_XCHG,p0156,p06,p23,p237,p4,p1,p15,p015,p5,p0,p05,p01,p6,Min. Latency,Max. Latency,Count
1105,XOR_LOCK_MEMb_GPR8+M8+R8,XOR_LOCK_NOREX,M8,R8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
1106,XOR_LOCK_MEMb_GPR8+M8+R8,XOR_LOCK_REX,M8,R8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
1107,XOR_LOCK_MEMb_IMMb_80r6+M8+I8,XOR_LOCK,M8,I8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,30,0
1108,XOR_LOCK_MEMv_GPRv+M16+R16,XOR_LOCK,M16,R16,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
1109,XOR_LOCK_MEMv_GPRv+M32+R32,XOR_LOCK,M32,R32,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,12,29,0
1110,XOR_LOCK_MEMv_GPRv+M64+R64,XOR_LOCK,M64,R64,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,12,29,0
1111,XOR_LOCK_MEMv_IMMb+M16+I8,XOR_LOCK,M16,I8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,30,0
1112,XOR_LOCK_MEMv_IMMb+M32+I8,XOR_LOCK,M32,I8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,29,0
1113,XOR_LOCK_MEMv_IMMb+M64+I8,XOR_LOCK,M64,I8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,29,0
1114,XOR_LOCK_MEMv_IMMz+M16+I16,XOR_LOCK,M16,I16,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,30,0
1115,XOR_LOCK_MEMv_IMMz+M32+I32,XOR_LOCK,M32,I32,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,29,0
1116,XOR_LOCK_MEMv_IMMz+M64+I32,XOR_LOCK,M64,I32,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,29,0
1117,XOR_MEMb_GPR8+M8+R8,XOR_NOREX,M8,R8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,0
1118,XOR_MEMb_GPR8+M8+R8,XOR_REX,M8,R8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,0
1119,XOR_MEMb_IMMb_80r6+M8+I8,XOR,M8,I8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,11,0
1120,XOR_MEMv_GPRv+M16+R16,XOR,M16,R16,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,0
1121,XOR_MEMv_GPRv+M32+R32,XOR,M32,R32,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,10,0
1122,XOR_MEMv_GPRv+M64+R64,XOR,M64,R64,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,10,8815134631
1123,XOR_MEMv_IMMb+M16+I8,XOR,M16,I8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,11,0
1124,XOR_MEMv_IMMb+M32+I8,XOR,M32,I8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,10,1980719366
1125,XOR_MEMv_IMMb+M64+I8,XOR,M64,I8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,10,0
1126,XOR_MEMv_IMMz+M16+I16,XOR,M16,I16,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,11,0
1127,XOR_MEMv_IMMz+M32+I32,XOR,M32,I32,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,10,0
1128,XOR_MEMv_IMMz+M64+I32,XOR,M64,I32,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,10,0
1129,XOR_OrAX_IMMz+I16,XOR,AX,I16,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1130,XOR_OrAX_IMMz+I32,XOR,EAX,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11441
1131,XOR_OrAX_IMMz+I32,XOR,RAX,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11441
